baseline_kind,comparison,experiment_file,experiment_type,feature_set,geometry_weight,limit_per_task,markov_weight,mean_delta,metric,sample_seed,scope,task_label,test_per_task,valid_records,validation_per_task
transition_count,candidate_branching_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,branching,,,,0.0,top1_accuracy,101,test_by_task,9,50,550,20
transition_count,candidate_branching_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,branching,,,,0.0,mrr,101,test_by_task,9,50,550,20
transition_count,candidate_branching_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,branching,,,,0.0,map,101,test_by_task,9,50,550,20
transition_count,candidate_branching_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,branching,,,,0.0,recall@10,101,test_by_task,9,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,0,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,mrr,101,test_by_task,0,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.005601544059752106,map,101,test_by_task,0,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,recall@10,101,test_by_task,0,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,1,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0050000000000000044,mrr,101,test_by_task,1,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.03267324831795626,map,101,test_by_task,1,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0053061224489796,recall@10,101,test_by_task,1,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,10,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,mrr,101,test_by_task,10,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.011802043576169097,map,101,test_by_task,10,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0024489795918367363,recall@10,101,test_by_task,10,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,2,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,mrr,101,test_by_task,2,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,-0.0029820118469939816,map,101,test_by_task,2,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,-0.0008163265306122269,recall@10,101,test_by_task,2,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.020000000000000018,top1_accuracy,101,test_by_task,3,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.010000000000000009,mrr,101,test_by_task,3,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.03117074278550791,map,101,test_by_task,3,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0008163265306122547,recall@10,101,test_by_task,3,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,4,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,mrr,101,test_by_task,4,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,-0.028021006928130143,map,101,test_by_task,4,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,-0.003673469387755063,recall@10,101,test_by_task,4,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,5,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,-2.425373134329334e-05,mrr,101,test_by_task,5,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0030565402853114376,map,101,test_by_task,5,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,recall@10,101,test_by_task,5,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,6,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,mrr,101,test_by_task,6,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.004138390004517545,map,101,test_by_task,6,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0008163265306122269,recall@10,101,test_by_task,6,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,7,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,mrr,101,test_by_task,7,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,-0.003099389966775723,map,101,test_by_task,7,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0008163265306122269,recall@10,101,test_by_task,7,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,8,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,mrr,101,test_by_task,8,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,-0.008176211055698435,map,101,test_by_task,8,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,-0.0004081632653061551,recall@10,101,test_by_task,8,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,top1_accuracy,101,test_by_task,9,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,mrr,101,test_by_task,9,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0006395135000871743,map,101,test_by_task,9,50,550,20
transition_count,candidate_metric_distortion_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,metric_distortion,,,,0.0,recall@10,101,test_by_task,9,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,top1_accuracy,101,test_by_task,0,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,mrr,101,test_by_task,0,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,-0.013085245236799325,map,101,test_by_task,0,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0008163265306122269,recall@10,101,test_by_task,0,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,top1_accuracy,101,test_by_task,1,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.008333333333333304,mrr,101,test_by_task,1,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,-0.017249699002732877,map,101,test_by_task,1,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,-0.0004081632653060996,recall@10,101,test_by_task,1,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,top1_accuracy,101,test_by_task,10,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,mrr,101,test_by_task,10,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.03180751437691154,map,101,test_by_task,10,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.008571428571428563,recall@10,101,test_by_task,10,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,top1_accuracy,101,test_by_task,2,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,mrr,101,test_by_task,2,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,-0.01945661743697291,map,101,test_by_task,2,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,-0.002040816326530609,recall@10,101,test_by_task,2,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.020000000000000018,top1_accuracy,101,test_by_task,3,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.010000000000000009,mrr,101,test_by_task,3,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.04061426339902541,map,101,test_by_task,3,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0016326530612244816,recall@10,101,test_by_task,3,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,top1_accuracy,101,test_by_task,4,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,mrr,101,test_by_task,4,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.002101709129435525,map,101,test_by_task,4,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,-0.002040816326530609,recall@10,101,test_by_task,4,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.020000000000000018,top1_accuracy,101,test_by_task,5,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.010049014891779229,mrr,101,test_by_task,5,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.006219066567235032,map,101,test_by_task,5,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.001224489795918382,recall@10,101,test_by_task,5,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,top1_accuracy,101,test_by_task,6,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,mrr,101,test_by_task,6,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,-0.0033774235987517054,map,101,test_by_task,6,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0004081632653060996,recall@10,101,test_by_task,6,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,top1_accuracy,101,test_by_task,7,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0,mrr,101,test_by_task,7,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0058186446968224725,map,101,test_by_task,7,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0036734693877551183,recall@10,101,test_by_task,7,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.020000000000000018,top1_accuracy,101,test_by_task,8,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.010000000000000009,mrr,101,test_by_task,8,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.003167850853915022,map,101,test_by_task,8,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0004081632653060996,recall@10,101,test_by_task,8,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,-0.020000000000000018,top1_accuracy,101,test_by_task,9,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,-0.013333333333333308,mrr,101,test_by_task,9,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.021967479035069792,map,101,test_by_task,9,50,550,20
transition_count,candidate_shape_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,shape,,,,0.0048979591836735,recall@10,101,test_by_task,9,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,top1_accuracy,101,test_by_task,0,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,mrr,101,test_by_task,0,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,-0.003311185793514415,map,101,test_by_task,0,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.001224489795918382,recall@10,101,test_by_task,0,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,top1_accuracy,101,test_by_task,1,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0050000000000000044,mrr,101,test_by_task,1,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.007794739032729869,map,101,test_by_task,1,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.004081632653061273,recall@10,101,test_by_task,1,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,top1_accuracy,101,test_by_task,10,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,mrr,101,test_by_task,10,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.02988277409592166,map,101,test_by_task,10,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.008163265306122464,recall@10,101,test_by_task,10,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,top1_accuracy,101,test_by_task,2,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,mrr,101,test_by_task,2,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,-0.011544355902722847,map,101,test_by_task,2,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,-0.0016326530612244539,recall@10,101,test_by_task,2,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.020000000000000018,top1_accuracy,101,test_by_task,3,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.010000000000000009,mrr,101,test_by_task,3,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.046446508752486015,map,101,test_by_task,3,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0016326530612244816,recall@10,101,test_by_task,3,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,top1_accuracy,101,test_by_task,4,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,mrr,101,test_by_task,4,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,-0.010977132716771587,map,101,test_by_task,4,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,-0.003673469387755063,recall@10,101,test_by_task,4,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.020000000000000018,top1_accuracy,101,test_by_task,5,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.009984314496965241,mrr,101,test_by_task,5,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.005619269826530271,map,101,test_by_task,5,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0008163265306122547,recall@10,101,test_by_task,5,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,top1_accuracy,101,test_by_task,6,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,mrr,101,test_by_task,6,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.000390575074408428,map,101,test_by_task,6,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0004081632653060996,recall@10,101,test_by_task,6,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,top1_accuracy,101,test_by_task,7,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,mrr,101,test_by_task,7,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.004896953439531115,map,101,test_by_task,7,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.004489795918367345,recall@10,101,test_by_task,7,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,top1_accuracy,101,test_by_task,8,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,mrr,101,test_by_task,8,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,-0.002225463033051378,map,101,test_by_task,8,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,recall@10,101,test_by_task,8,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,top1_accuracy,101,test_by_task,9,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.0,mrr,101,test_by_task,9,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.017847910757713303,map,101,test_by_task,9,50,550,20
transition_count,candidate_all_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed101.json,confirmatory_feature_sweep,all,,,,0.002857142857142836,recall@10,101,test_by_task,9,50,550,20
transition_count,candidate_length_only_minus_baseline,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed202.json,confirmatory_feature_sweep,length_only,,,,0.0,top1_accuracy,202,test_by_task,0,50,550,20
