eta_squared_task,max_task_mean,metric,min_task_mean,n,n_tasks,overall_mean,overall_std,range_task_mean
0.7312666585147338,525.9,node_count,61.1,220,11,167.95454545454547,145.59753908782164,464.79999999999995
0.6232202496552242,19.73773126078881,ball_size_mean_r3,10.866059816926086,220,11,13.305351220926902,3.0163086592917736,8.871671443862724
0.434176904246539,-1.2980088141434638,forman_mean,-3.0676852240168695,220,11,-1.8041027508867318,0.7402185479530461,1.7696764098734057
0.5622099024314396,0.8311007436406934,forman_negative_mass,0.6458282283458434,220,11,0.752136490383935,0.06703976306053978,0.18527251529485
0.385884490032667,0.23338205913636162,forman_positive_mass,0.1478646248788323,220,11,0.19433377585646425,0.045981456207826246,0.0855174342575293
0.38023685344671165,-0.3185868683153219,ollivier_mean,-0.3568495866058081,220,11,-0.3391593356787774,0.017560085188037682,0.03826271829048622
0.4285589808660215,0.5255112343433095,ollivier_negative_mass,0.4425009026752214,220,11,0.47178508156799254,0.04214404767592972,0.08301033166808808
0.42855898086602184,0.5574990973247786,ollivier_near_zero_mass,0.4744887656566905,220,11,0.5282149184320075,0.042144047675929726,0.08301033166808813
