beta_0,beta_1,beta_2,covariate_r_squared,covariates,eta_squared_task_residual,metric,n,n_tasks,residual_std
1.6222987896559236,0.0008856877801464601,-0.2702600457750935,0.648592095984561,"node_count,ball_size_mean_r3",0.042473757978372835,forman_mean,550,11,0.6108420339924769
0.7423869351512244,-0.00011324756769828978,0.001779524586700604,0.056359206727514155,"node_count,ball_size_mean_r3",0.5316706194340352,forman_negative_mass,550,11,0.06968845117829282
0.19630458039442744,6.905065985014674e-05,-0.0008368526269286548,0.05639054763270801,"node_count,ball_size_mean_r3",0.38380082878971844,forman_positive_mass,550,11,0.04360545338758912
-0.3334866228988947,-4.381533684581203e-05,9.967015067808241e-05,0.17629842120680983,"node_count,ball_size_mean_r3",0.28217095864151814,ollivier_mean,550,11,0.016030203861867834
0.5176654307938366,0.00011370811787933705,-0.004835596508254249,0.16794125066082333,"node_count,ball_size_mean_r3",0.4181927402143155,ollivier_negative_mass,550,11,0.03814235778167601
0.4823345692061163,-0.00011370811787936251,0.0048355965082579585,0.16794125066082333,"node_count,ball_size_mean_r3",0.418192740214303,ollivier_near_zero_mass,550,11,0.03814235778167601
