eta_squared_task,max_task_mean,metric,min_task_mean,n,n_tasks,overall_mean,overall_std,range_task_mean
0.6941539025634499,604.24,node_count,62.56,550,11,185.82545454545453,173.4113619200749,541.6800000000001
0.37774081073067217,18.842118565807986,ball_size_mean_r3,10.813101631347827,550,11,13.350597518255368,3.3525214656177775,8.02901693446016
0.18684701668634893,-1.2825180660460516,forman_mean,-2.87371759890868,550,11,-1.821250972421548,1.0304410507524508,1.5911995328626285
0.5414038180532733,0.828268065258354,forman_negative_mass,0.6464072185126978,550,11,0.7451003709384034,0.07173935355940478,0.18186084674565617
0.4149738546553815,0.23754416486515254,forman_positive_mass,0.14977243002444815,550,11,0.19796346804352583,0.044889489357301374,0.08777173484070439
0.36862218916955525,-0.318049264579818,ollivier_mean,-0.35652088528604703,550,11,-0.34029797171804377,0.017662578142874346,0.038471620706229004
0.41416757685865035,0.5243488246363228,ollivier_negative_mass,0.4418569336959021,550,11,0.47423719074189047,0.04181484966669984,0.0824918909404207
0.4141675768586501,0.5581430663040979,ollivier_near_zero_mass,0.47565117536367724,550,11,0.5257628092581095,0.04181484966669984,0.0824918909404207
