ball_size_mean_r1,ball_size_mean_r2,ball_size_mean_r3,ball_size_std_r1,ball_size_std_r2,ball_size_std_r3,edge_count,forman_count,forman_mean,forman_near_zero_mass,forman_negative_mass,forman_positive_mass,forman_q05,forman_q50,forman_q95,forman_std,node_count,ollivier_count,ollivier_mean,ollivier_near_zero_mass,ollivier_negative_mass,ollivier_positive_mass,ollivier_q05,ollivier_q50,ollivier_q95,ollivier_std,record_id,row_index,source_file,task_id,view
2.9767441860465116,6.511627906976744,11.930232558139535,1.2665347724828002,3.1760154429890486,5.114481713891513,85,85,-1.576470588235294,0.0,0.8117647058823529,0.18823529411764706,-4.0,-1.0,1.0,1.7447499101977189,86,85,-0.33921568627450976,0.5411764705882353,0.4588235294117647,0.0,-1.0,0.0,0.0,0.40860599845837187,task-00:40,40,task-00.csv,0,ast
2.975609756097561,6.560975609756097,11.487804878048781,1.2876108501283425,2.922150732225177,4.899586598885278,81,81,-1.6296296296296295,0.024691358024691357,0.8271604938271605,0.14814814814814814,-4.0,-1.0,1.0,1.598181408177142,82,81,-0.32098765432098764,0.5555555555555556,0.4444444444444444,0.0,-1.0,0.0,0.0,0.3952545825575832,task-00:41,41,task-00.csv,0,ast
2.982300884955752,6.699115044247788,12.787610619469026,1.3302624725036143,3.662498194151507,7.041534586658541,112,112,-1.75,0.017857142857142856,0.8214285714285714,0.16071428571428573,-6.449999999999999,-1.0,1.0,2.0723520109148583,113,112,-0.3392857142857143,0.5714285714285714,0.42857142857142855,0.0,-1.0374999999999999,0.0,0.0,0.42980971901275467,task-00:42,42,task-00.csv,0,ast
2.9838709677419355,6.548387096774194,12.112903225806452,1.269898846414497,3.2881871628449044,5.925899519876034,123,123,-1.5934959349593496,0.016260162601626018,0.8130081300813008,0.17073170731707318,-4.8999999999999995,-1.0,1.0,1.8205573986703616,124,123,-0.3401084010840108,0.5365853658536586,0.4634146341463415,0.0,-1.0,0.0,0.0,0.41043843884867626,task-00:43,43,task-00.csv,0,ast
2.978723404255319,6.595744680851064,11.936170212765957,1.2963018052534312,3.170069966796727,5.639542215158916,93,93,-1.6559139784946237,0.021505376344086023,0.8279569892473119,0.15053763440860216,-4.0,-1.0,1.0,1.6880008131776691,94,93,-0.3326164874551971,0.5591397849462365,0.44086021505376344,0.0,-1.0,0.0,0.0,0.4099123808414579,task-00:44,44,task-00.csv,0,ast
2.983739837398374,6.626016260162602,11.991869918699187,1.3003047787658377,2.9642816044751745,5.027559712823477,122,122,-1.6721311475409837,0.0,0.9016393442622951,0.09836065573770492,-4.0,-1.0,1.0,1.5119340721532892,123,122,-0.32786885245901637,0.5901639344262295,0.4098360655737705,0.0,-1.0,0.0,0.0,0.4267546155884029,task-00:45,45,task-00.csv,0,ast
2.9740259740259742,6.5064935064935066,11.519480519480519,1.268745427721539,2.9393142438303204,4.97424637536856,76,76,-1.5789473684210527,0.0,0.8421052631578947,0.15789473684210525,-4.0,-1.0,1.0,1.5749950534152635,77,76,-0.32368421052631574,0.5526315789473685,0.4473684210526316,0.0,-1.0,0.0,0.0,0.3982349871060689,task-00:46,46,task-00.csv,0,ast
2.9753086419753085,6.481481481481482,11.74074074074074,1.2568362066789545,3.014823914810181,4.860467329504407,80,80,-1.55,0.0125,0.825,0.1625,-4.0,-1.0,1.0,1.627114009527298,81,80,-0.33125,0.5625,0.4375,0.0,-1.0,0.0,0.0,0.4101945253304962,task-00:47,47,task-00.csv,0,ast
2.980952380952381,6.771428571428571,12.295238095238096,1.359138048848484,3.4233293258857507,6.526026734798951,104,104,-1.8269230769230769,0.0,0.8365384615384616,0.16346153846153846,-5.0,-1.0,1.0,1.9386866474909665,105,104,-0.3289835164835164,0.5576923076923077,0.4423076923076923,0.0,-1.0,0.0,0.0,0.410535269462844,task-00:48,48,task-00.csv,0,ast
2.9838709677419355,6.67741935483871,11.919354838709678,1.3197254783436538,3.1432169341471266,5.483989562284996,123,123,-1.7235772357723578,0.0,0.8373983739837398,0.16260162601626016,-4.0,-1.0,1.0,1.745148038112797,124,123,-0.3310104529616724,0.5528455284552846,0.44715447154471544,0.0,-1.0,0.0,0.0,0.40525026486203963,task-00:49,49,task-00.csv,0,ast
2.9726027397260273,6.506849315068493,11.438356164383562,1.271097064072553,2.8912872787011294,5.031370905450663,72,72,-1.5833333333333333,0.027777777777777776,0.8194444444444444,0.1527777777777778,-4.0,-1.0,1.0,1.6308654825650772,73,72,-0.3125,0.5555555555555556,0.4444444444444444,0.0,-1.0,0.0,0.0,0.3917922375537925,task-01:0,0,task-01.csv,1,ast
2.9726027397260273,6.506849315068493,11.438356164383562,1.271097064072553,2.8912872787011294,5.031370905450663,72,72,-1.5833333333333333,0.027777777777777776,0.8194444444444444,0.1527777777777778,-4.0,-1.0,1.0,1.6308654825650772,73,72,-0.3125,0.5555555555555556,0.4444444444444444,0.0,-1.0,0.0,0.0,0.3917922375537925,task-01:1,1,task-01.csv,1,ast
2.9746835443037973,6.493670886075949,11.405063291139241,1.2626542622316457,2.8985959836607362,5.169332614519841,78,78,-1.564102564102564,0.02564102564102564,0.8205128205128205,0.15384615384615385,-4.0,-1.0,1.0,1.6139594853185861,79,78,-0.31410256410256404,0.5512820512820513,0.44871794871794873,0.0,-1.0,0.0,0.0,0.3903946148355157,task-01:2,2,task-01.csv,1,ast
2.9827586206896552,6.431034482758621,11.448275862068966,1.2246235073848113,2.9013199669348912,5.44620213699451,115,115,-1.4782608695652173,0.02608695652173913,0.8260869565217391,0.14782608695652175,-4.0,-1.0,1.0,1.5285561592388648,116,115,-0.32463768115942027,0.5391304347826087,0.4608695652173913,0.0,-1.0,0.0,0.0,0.3930823801875971,task-01:3,3,task-01.csv,1,ast
